source,target,source_idx,target_idx,edge_type,edge_type_idx,evidence,in_project_016
project:project-010,project:project-012,6,13,related_to,482,,False
paper:40749571,project:project-008,71,17,related_to,482,Obsidian wiki-link: [[03-projects/project-008-clear-aligner]],False
paper:26112995,project:project-012,79,13,related_to,482,Obsidian wiki-link: [[project-012-tmj-radiomics]],False
paper:37550116,project:project-001-TMD,87,11,used_in,586,,False
paper:37898789,project:project-012,104,13,used_in,586,,False
paper:37898789,concept:radiomics,104,413,studies_concept,541,,False
paper:37898789,concept:tmj,104,404,studies_concept,541,,False
paper:37898789,concept:tmd,104,411,studies_concept,541,,False
paper:37898789,concept:cbct,104,405,studies_concept,541,,False
paper:37898789,concept:mri,104,414,studies_concept,541,,False
paper:37898789,concept:osteoarthritis,104,420,studies_concept,541,,False
paper:37898789,concept:disc,104,407,studies_concept,541,,False
paper:37898789,concept:bone,104,416,studies_concept,541,,False
paper:37898789,method:anova,104,417,applies_method,47,,False
paper:38581185,project:project-001-TMD,105,11,used_in,586,,False
paper:41555487,project:project-012,109,13,related_to,482,Obsidian wiki-link: [[project-012-tmj-radiomics]],False
paper:40428126,project:project-008,117,17,related_to,482,Obsidian wiki-link: [[03-projects/project-008-clear-aligner]],False
paper:39735724,project:project-012,118,13,used_in,586,Obsidian wiki-link: [[03-projects/project-012|project-012]],False
paper:39735724,concept:radiomics,118,413,studies_concept,541,,False
paper:39735724,concept:tmj,118,404,studies_concept,541,,False
paper:39735724,concept:tmd,118,411,studies_concept,541,,False
paper:39735724,concept:cbct,118,405,studies_concept,541,,False
paper:39735724,concept:mri,118,414,studies_concept,541,,False
paper:39735724,concept:segmentation,118,438,studies_concept,541,,False
paper:39735724,concept:classification,118,429,studies_concept,541,,False
paper:39735724,concept:condyle,118,415,studies_concept,541,,False
paper:39735724,method:cnn,118,430,applies_method,47,,False
paper:39735724,method:transformer,118,443,applies_method,47,,False
paper:39735724,method:rf,118,410,applies_method,47,,False
paper:39735724,method:segmentation,118,440,applies_method,47,,False
paper:39735724,method:deep_learning,118,426,applies_method,47,,False
paper:39024472,project:project-012,125,13,used_in,586,,False
paper:39024472,concept:radiomics,125,413,studies_concept,541,,False
paper:39024472,concept:texture,125,435,studies_concept,541,,False
paper:39024472,concept:tmj,125,404,studies_concept,541,,False
paper:39024472,concept:tmd,125,411,studies_concept,541,,False
paper:39024472,concept:cbct,125,405,studies_concept,541,,False
paper:39024472,concept:mri,125,414,studies_concept,541,,False
paper:39024472,concept:segmentation,125,438,studies_concept,541,,False
paper:39024472,concept:classification,125,429,studies_concept,541,,False
paper:39024472,method:cnn,125,430,applies_method,47,,False
paper:39024472,method:u-net,125,439,applies_method,47,,False
paper:39024472,method:rf,125,410,applies_method,47,,False
paper:39024472,method:segmentation,125,440,applies_method,47,,False
paper:39024472,method:deep_learning,125,426,applies_method,47,,False
paper:39024472,method:machine_learning,125,432,applies_method,47,,False
paper:39024472,method:manual,125,431,applies_method,47,,False
paper:29103834,project:project-012,137,13,related_to,482,Obsidian wiki-link: [[project-012-tmj-radiomics]],False
paper:23559927,project:project-012,138,13,related_to,482,Obsidian wiki-link: [[project-012-tmj-radiomics]],False
paper:36750919,project:project-012,139,13,related_to,482,Obsidian wiki-link: [[project-012-tmj-radiomics]],False
paper:32127305,project:project-012,140,13,related_to,482,Obsidian wiki-link: [[project-012-tmj-radiomics]],False
paper:38534306,project:project-012,141,13,related_to,482,Obsidian wiki-link: [[project-012-tmj-radiomics]],False
paper:34290333,project:project-012,142,13,used_in,586,Obsidian wiki-link: [[project-012-tmj-radiomics]],False
paper:34290333,method:cnn,142,430,applies_method,47,,False
paper:34290333,method:u-net,142,439,applies_method,47,,False
paper:34290333,method:rf,142,410,applies_method,47,,False
paper:34290333,method:segmentation,142,440,applies_method,47,,False
paper:34290333,method:automatic,142,451,applies_method,47,,False
paper:34290333,method:deep_learning,142,426,applies_method,47,,False
paper:34290333,concept:dnmt3a,142,7571,mentions,383,Dnmt3a-/- macrophages secrete IL-20 → Irf3-NF-κB → osteoclastogenesis↑; reversible with alendronate,False
paper:34290333,concept:chip,142,7570,mentions,383,Dnmt3a-/- macrophages secrete IL-20 → Irf3-NF-κB → osteoclastogenesis↑; reversible with alendronate,False
paper:34290333,concept:il_20,142,9338,mentions,383,Dnmt3a-/- macrophages secrete IL-20 → Irf3-NF-κB → osteoclastogenesis↑; reversible with alendronate,False
paper:34290333,concept:osteoporosis,142,7568,mentions,383,Dnmt3a-/- macrophages secrete IL-20 → Irf3-NF-κB → osteoclastogenesis↑; reversible with alendronate,False
paper:34290333,concept:macrophage,142,9655,mentions,383,Dnmt3a-/- macrophages secrete IL-20 → Irf3-NF-κB → osteoclastogenesis↑; reversible with alendronate,False
paper:34290333,concept:nf_kappa_b,142,9656,mentions,383,Dnmt3a-/- macrophages secrete IL-20 → Irf3-NF-κB → osteoclastogenesis↑; reversible with alendronate,False
paper:34290333,concept:osteoclast,142,7678,mentions,383,Dnmt3a-/- macrophages secrete IL-20 → Irf3-NF-κB → osteoclastogenesis↑; reversible with alendronate,False
paper:34290333,concept:alendronate,142,7582,mentions,383,Dnmt3a-/- macrophages secrete IL-20 → Irf3-NF-κB → osteoclastogenesis↑; reversible with alendronate,False
paper:41520865,project:project-012,143,13,related_to,482,Obsidian wiki-link: [[project-012-tmj-radiomics]],False
paper:41306216,project:project-012,144,13,related_to,482,Obsidian wiki-link: [[project-012-tmj-radiomics]],False
paper:36013174,project:project-012,145,13,related_to,482,Obsidian wiki-link: [[project-012-tmj-radiomics]],False
paper:33256789,project:project-012,146,13,related_to,482,Obsidian wiki-link: [[project-012-tmj-radiomics]],False
paper:41740299,project:project-012,147,13,related_to,482,Obsidian wiki-link: [[project-012-tmj-radiomics]],False
paper:31449207,project:project-012,148,13,used_in,586,Obsidian wiki-link: [[project-012-tmj-radiomics]],False
paper:31449207,concept:tmj,148,404,studies_concept,541,,False
paper:31449207,concept:cbct,148,405,studies_concept,541,,False
paper:31449207,concept:condyle,148,415,studies_concept,541,,False
paper:41175173,project:project-012,149,13,related_to,482,Obsidian wiki-link: [[project-012-tmj-radiomics]],False
paper:34210640,project:project-012,150,13,related_to,482,Obsidian wiki-link: [[project-012-tmj-radiomics]],False
paper:40738007,project:project-012,151,13,used_in,586,Obsidian wiki-link: [[project-012-tmj-radiomics]],False
paper:40738007,concept:radiomics,151,413,studies_concept,541,,False
paper:40738007,concept:tmj,151,404,studies_concept,541,,False
paper:40738007,concept:tmd,151,411,studies_concept,541,,False
paper:40738007,concept:cbct,151,405,studies_concept,541,,False
paper:40738007,concept:mri,151,414,studies_concept,541,,False
paper:40738007,concept:disc,151,407,studies_concept,541,,False
paper:39078486,project:project-012,152,13,related_to,482,Obsidian wiki-link: [[project-012-tmj-radiomics]],False
paper:30009364,project:project-012,153,13,used_in,586,Obsidian wiki-link: [[project-012-tmj-radiomics]],False
paper:30009364,concept:tmj,153,404,studies_concept,541,,False
paper:40331715,project:project-012,154,13,related_to,482,Obsidian wiki-link: [[project-012-tmj-radiomics]],False
paper:25376962,project:project-012,155,13,related_to,482,Obsidian wiki-link: [[project-012-tmj-radiomics]],False
paper:42035461,project:project-012,156,13,related_to,482,Obsidian wiki-link: [[project-012-tmj-radiomics]],False
paper:26816996,project:project-012,157,13,related_to,482,Obsidian wiki-link: [[project-012-tmj-radiomics]],False
paper:20429766,project:project-012,158,13,related_to,482,Obsidian wiki-link: [[project-012-tmj-radiomics]],False
paper:31760476,project:project-012,159,13,used_in,586,Obsidian wiki-link: [[project-012-tmj-radiomics]],False
paper:31760476,concept:tmj,159,404,studies_concept,541,,False
paper:31760476,concept:cbct,159,405,studies_concept,541,,False
paper:30120301,project:project-012,160,13,related_to,482,Obsidian wiki-link: [[project-012-tmj-radiomics]],False
paper:33544630,project:project-012,161,13,related_to,482,Obsidian wiki-link: [[project-012-tmj-radiomics]],False
paper:38188155,project:project-012,162,13,related_to,482,Obsidian wiki-link: [[project-012-tmj-radiomics]],False
paper:30196856,project:project-012,163,13,used_in,586,Obsidian wiki-link: [[project-012-tmj-radiomics]],False
paper:30196856,concept:tmj,163,404,studies_concept,541,,False
paper:30196856,concept:cbct,163,405,studies_concept,541,,False
paper:37391274,project:project-012,164,13,related_to,482,Obsidian wiki-link: [[project-012-tmj-radiomics]],False
paper:38010496,project:project-012,165,13,related_to,482,Obsidian wiki-link: [[project-012-tmj-radiomics]],False
paper:33496523,project:project-012,166,13,related_to,482,Obsidian wiki-link: [[project-012-tmj-radiomics]],False
paper:40296140,project:project-012,167,13,related_to,482,Obsidian wiki-link: [[project-012-tmj-radiomics]],False
paper:36152024,project:project-012,168,13,related_to,482,Obsidian wiki-link: [[project-012-tmj-radiomics]],False
paper:35970695,project:project-012,169,13,related_to,482,Obsidian wiki-link: [[project-012-tmj-radiomics]],False
paper:38191341,project:project-012,170,13,related_to,482,Obsidian wiki-link: [[project-012-tmj-radiomics]],False
paper:32458122,project:project-012,171,13,related_to,482,Obsidian wiki-link: [[project-012-tmj-radiomics]],False
paper:31637627,project:project-012,172,13,related_to,482,Obsidian wiki-link: [[project-012-tmj-radiomics]],False
paper:26158119,project:project-012,173,13,used_in,586,Obsidian wiki-link: [[project-012-tmj-radiomics]],False
paper:26158119,concept:tmj,173,404,studies_concept,541,,False
paper:26158119,concept:cbct,173,405,studies_concept,541,,False
paper:41177752,project:project-012,174,13,related_to,482,Obsidian wiki-link: [[project-012-tmj-radiomics]],False
paper:39886725,project:project-012,175,13,used_in,586,Obsidian wiki-link: [[project-012-tmj-radiomics]],False
paper:39886725,concept:tmj,175,404,studies_concept,541,,False
paper:40978621,project:project-012,176,13,related_to,482,Obsidian wiki-link: [[project-012-tmj-radiomics]],False
paper:41013438,project:project-012,177,13,related_to,482,Obsidian wiki-link: [[project-012-tmj-radiomics]],False
paper:41682979,project:project-012,178,13,related_to,482,Obsidian wiki-link: [[project-012-tmj-radiomics]],False
paper:30941294,project:project-012,179,13,used_in,586,Obsidian wiki-link: [[project-012-tmj-radiomics]],False
paper:30941294,concept:tmj,179,404,studies_concept,541,,False
paper:30941294,concept:cbct,179,405,studies_concept,541,,False
paper:34050829,project:project-012,180,13,used_in,586,Obsidian wiki-link: [[project-012-tmj-radiomics]],False
paper:34050829,concept:tmj,180,404,studies_concept,541,,False
paper:34050829,concept:condyle,180,415,studies_concept,541,,False
paper:31802471,project:project-012,181,13,related_to,482,Obsidian wiki-link: [[project-012-tmj-radiomics]],False
paper:40007222,project:project-012,182,13,related_to,482,Obsidian wiki-link: [[project-012-tmj-radiomics]],False
paper:37438801,project:project-012,183,13,related_to,482,Obsidian wiki-link: [[project-012-tmj-radiomics]],False
paper:33586221,project:project-012,184,13,related_to,482,Obsidian wiki-link: [[project-012-tmj-radiomics]],False
paper:33317831,project:project-012,185,13,related_to,482,Obsidian wiki-link: [[project-012-tmj-radiomics]],False
paper:30075924,project:project-012,186,13,related_to,482,Obsidian wiki-link: [[project-012-tmj-radiomics]],False
paper:19361736,project:project-012,187,13,related_to,482,Obsidian wiki-link: [[project-012-tmj-radiomics]],False
paper:31075043,project:project-012,188,13,related_to,482,Obsidian wiki-link: [[project-012-tmj-radiomics]],False
paper:26709325,project:project-012,189,13,related_to,482,Obsidian wiki-link: [[project-012-tmj-radiomics]],False
paper:30353788,project:project-012,190,13,related_to,482,Obsidian wiki-link: [[project-012-tmj-radiomics]],False
paper:41025464,project:project-012,191,13,related_to,482,Obsidian wiki-link: [[project-012-tmj-radiomics]],False
paper:26015688,project:project-012,192,13,related_to,482,Obsidian wiki-link: [[project-012-tmj-radiomics]],False
paper:36870441,project:project-012,193,13,used_in,586,Obsidian wiki-link: [[project-012-tmj-radiomics]],False
paper:36870441,concept:tmj,193,404,studies_concept,541,,False
paper:36870441,concept:cbct,193,405,studies_concept,541,,False
paper:36870441,method:deep_learning,193,426,applies_method,47,,False
paper:36870441,method:u-net,193,439,applies_method,47,,False
paper:36870441,method:rf,193,410,applies_method,47,,False
paper:36870441,method:t-test,193,446,applies_method,47,,False
paper:36870441,method:segmentation,193,440,applies_method,47,,False
paper:36870441,method:semi-automatic,193,461,applies_method,47,,False
paper:36870441,method:automatic,193,451,applies_method,47,,False
paper:41775145,project:project-012,194,13,related_to,482,Obsidian wiki-link: [[project-012-tmj-radiomics]],False
paper:30786005,project:project-012,195,13,related_to,482,Obsidian wiki-link: [[project-012-tmj-radiomics]],False
paper:39966028,project:project-012,196,13,related_to,482,Obsidian wiki-link: [[project-012-tmj-radiomics]],False
paper:37870149,project:project-012,197,13,related_to,482,Obsidian wiki-link: [[project-012-tmj-radiomics]],False
paper:39803097,project:project-012,198,13,related_to,482,Obsidian wiki-link: [[project-012-tmj-radiomics]],False
paper:21048544,project:project-012,199,13,related_to,482,Obsidian wiki-link: [[project-012-tmj-radiomics]],False
paper:35466687,project:project-012,200,13,related_to,482,Obsidian wiki-link: [[project-012-tmj-radiomics]],False
paper:29322857,project:project-012,201,13,related_to,482,Obsidian wiki-link: [[project-012-tmj-radiomics]],False
paper:41896815,project:project-012,202,13,related_to,482,Obsidian wiki-link: [[project-012-tmj-radiomics]],False
paper:41845343,project:project-012,203,13,used_in,586,Obsidian wiki-link: [[project-012-tmj-radiomics]],False
paper:41845343,concept:tmj,203,404,studies_concept,541,,False
paper:41845343,concept:cbct,203,405,studies_concept,541,,False
paper:41845343,concept:segmentation,203,438,studies_concept,541,,False
paper:41845343,concept:condyle,203,415,studies_concept,541,,False
paper:41845343,method:anova,203,417,applies_method,47,,False
paper:41845343,method:segmentation,203,440,applies_method,47,,False
paper:41845343,method:manual,203,431,applies_method,47,,False
paper:41845343,method:automatic,203,451,applies_method,47,,False
paper:37064349,project:project-012,204,13,related_to,482,Obsidian wiki-link: [[project-012-tmj-radiomics]],False
paper:28732700,project:project-012,205,13,related_to,482,Obsidian wiki-link: [[project-012-tmj-radiomics]],False
paper:41849306,project:project-012,206,13,used_in,586,Obsidian wiki-link: [[project-012-tmj-radiomics]],False
paper:41849306,concept:tmj,206,404,studies_concept,541,,False
paper:41849306,concept:cbct,206,405,studies_concept,541,,False
paper:41849306,concept:classification,206,429,studies_concept,541,,False
paper:41849306,method:machine_learning,206,432,applies_method,47,,False
paper:38389339,project:project-012,207,13,related_to,482,Obsidian wiki-link: [[project-012-tmj-radiomics]],False
paper:39317705,project:project-012,208,13,related_to,482,Obsidian wiki-link: [[project-012-tmj-radiomics]],False
paper:35472484,project:project-012,209,13,related_to,482,Obsidian wiki-link: [[project-012-tmj-radiomics]],False
paper:38889883,project:project-012,210,13,related_to,482,Obsidian wiki-link: [[project-012-tmj-radiomics]],False
paper:21680124,project:project-012,211,13,related_to,482,Obsidian wiki-link: [[project-012-tmj-radiomics]],False
paper:41629946,project:project-012,212,13,related_to,482,Obsidian wiki-link: [[project-012-tmj-radiomics]],False
paper:30755358,project:project-012,213,13,used_in,586,Obsidian wiki-link: [[project-012-tmj-radiomics]],False
paper:30755358,concept:tmj,213,404,studies_concept,541,,False
paper:30755358,concept:cbct,213,405,studies_concept,541,,False
paper:30755358,concept:condyle,213,415,studies_concept,541,,False
paper:25672907,project:project-012,214,13,related_to,482,Obsidian wiki-link: [[project-012-tmj-radiomics]],False
paper:25865530,project:project-012,215,13,related_to,482,Obsidian wiki-link: [[project-012-tmj-radiomics]],False
paper:38833956,project:project-012,216,13,related_to,482,Obsidian wiki-link: [[project-012-tmj-radiomics]],False
paper:39001279,project:project-012,217,13,related_to,482,Obsidian wiki-link: [[project-012-tmj-radiomics]],False
paper:39451655,project:project-012,218,13,used_in,586,Obsidian wiki-link: [[project-012-tmj-radiomics]],False
paper:39451655,concept:tmj,218,404,studies_concept,541,,False
paper:39451655,concept:cbct,218,405,studies_concept,541,,False
paper:37824439,project:project-012,219,13,used_in,586,Obsidian wiki-link: [[project-012-tmj-radiomics]],False
paper:37824439,concept:tmj,219,404,studies_concept,541,,False
paper:37824439,concept:tmd,219,411,studies_concept,541,,False
paper:37824439,concept:cbct,219,405,studies_concept,541,,False
paper:38022326,project:project-012,220,13,related_to,482,Obsidian wiki-link: [[project-012-tmj-radiomics]],False
paper:35931561,project:project-012,221,13,related_to,482,Obsidian wiki-link: [[project-012-tmj-radiomics]],False
paper:31728734,project:project-012,222,13,related_to,482,Obsidian wiki-link: [[project-012-tmj-radiomics]],False
paper:38702404,project:project-012,223,13,used_in,586,Obsidian wiki-link: [[project-012-tmj-radiomics]],False
paper:38702404,concept:tmj,223,404,studies_concept,541,,False
paper:38702404,concept:cbct,223,405,studies_concept,541,,False
paper:38702404,concept:osteoarthritis,223,420,studies_concept,541,,False
paper:38702404,concept:condyle,223,415,studies_concept,541,,False
paper:35948783,project:project-012,224,13,used_in,586,Obsidian wiki-link: [[project-012-tmj-radiomics]],False
paper:35948783,concept:radiomics,224,413,studies_concept,541,,False
paper:35948783,concept:texture,224,435,studies_concept,541,,False
paper:35948783,concept:tmj,224,404,studies_concept,541,,False
paper:35948783,concept:mri,224,414,studies_concept,541,,False
paper:35948783,concept:condyle,224,415,studies_concept,541,,False
paper:35948783,method:glcm,224,436,applies_method,47,,False
paper:35948783,method:anova,224,417,applies_method,47,,False
paper:32020494,project:project-012,225,13,used_in,586,Obsidian wiki-link: [[project-012-tmj-radiomics]],False
paper:32020494,method:segmentation,225,440,applies_method,47,,False
paper:32020494,method:manual,225,431,applies_method,47,,False
paper:32020494,method:automatic,225,451,applies_method,47,,False
paper:29216797,project:project-012,226,13,used_in,586,Obsidian wiki-link: [[project-012-tmj-radiomics]],False
paper:29216797,concept:tmj,226,404,studies_concept,541,,False
paper:41117487,project:project-012,227,13,related_to,482,Obsidian wiki-link: [[project-012-tmj-radiomics]],False
paper:36983560,project:project-012,228,13,used_in,586,Obsidian wiki-link: [[project-012-tmj-radiomics]],False
paper:36983560,concept:tmj,228,404,studies_concept,541,,False
paper:42017946,project:project-012,229,13,related_to,482,Obsidian wiki-link: [[project-012-tmj-radiomics]],False
paper:30076808,project:project-012,230,13,related_to,482,Obsidian wiki-link: [[project-012-tmj-radiomics]],False
paper:41050351,project:project-012,231,13,related_to,482,Obsidian wiki-link: [[project-012-tmj-radiomics]],False
paper:21689204,project:project-012,232,13,related_to,482,Obsidian wiki-link: [[project-012-tmj-radiomics]],False
paper:35585223,project:project-012,233,13,used_in,586,Obsidian wiki-link: [[project-012-tmj-radiomics]],False
paper:35585223,concept:radiomics,233,413,studies_concept,541,,False
paper:35585223,concept:texture,233,435,studies_concept,541,,False
paper:35585223,concept:tmj,233,404,studies_concept,541,,False
paper:35585223,concept:tmd,233,411,studies_concept,541,,False
paper:35585223,concept:cbct,233,405,studies_concept,541,,False
paper:35585223,concept:condyle,233,415,studies_concept,541,,False
paper:35585223,method:glcm,233,436,applies_method,47,,False
paper:36747208,project:project-012,234,13,related_to,482,Obsidian wiki-link: [[project-012-tmj-radiomics]],False
paper:26626730,project:project-012,235,13,related_to,482,Obsidian wiki-link: [[project-012-tmj-radiomics]],False
paper:21194477,project:project-012,236,13,used_in,586,Obsidian wiki-link: [[project-012-tmj-radiomics]],False
paper:21194477,concept:tmj,236,404,studies_concept,541,,False
paper:21194477,concept:cbct,236,405,studies_concept,541,,False
paper:21194477,method:rf,236,410,applies_method,47,,False
paper:38344161,project:project-012,237,13,related_to,482,Obsidian wiki-link: [[project-012-tmj-radiomics]],False
paper:39057007,project:project-012,238,13,related_to,482,Obsidian wiki-link: [[project-012-tmj-radiomics]],False
paper:17536085,project:project-012,239,13,used_in,586,Obsidian wiki-link: [[project-012-tmj-radiomics]],False
paper:40277506,project:project-001-TMD,258,11,used_in,586,,False
paper:39375549,project:project-010,266,6,related_to,482,Obsidian wiki-link: [[03-projects/project-010-Lactylation]],False
paper:40150081,project:project-008-clear-aligner,293,2,used_in,586,,False
paper:41254565,project:project-008-clear-aligner,294,2,used_in,586,,False
paper:35339320,project:project-008-clear-aligner,295,2,used_in,586,,False
paper:38983604,project:project-008-clear-aligner,296,2,used_in,586,,False
paper:40420283,project:project-008-clear-aligner,297,2,used_in,586,,False
paper:40348975,project:project-008-clear-aligner,299,2,used_in,586,,False
paper:36384512,project:project-008-clear-aligner,300,2,used_in,586,,False
paper:36066265,project:project-008-clear-aligner,301,2,used_in,586,,False
paper:37635237,project:project-008-clear-aligner,302,2,used_in,586,,False
paper:36775824,project:project-008-clear-aligner,303,2,used_in,586,,False
paper:37610383,project:project-008-clear-aligner,305,2,used_in,586,,False
paper:39617801,project:project-008-clear-aligner,306,2,used_in,586,,False
paper:36437397,project:project-008-clear-aligner,307,2,used_in,586,,False
paper:37183221,project:project-008-clear-aligner,308,2,used_in,586,,False
paper:40104852,project:project-008-clear-aligner,309,2,used_in,586,,False
paper:36843193,project:project-008-clear-aligner,312,2,used_in,586,,False
paper:37497583,project:project-008-clear-aligner,313,2,used_in,586,,False
paper:36651930,project:project-008-clear-aligner,315,2,used_in,586,,False
paper:34306530,project:project-008-clear-aligner,318,2,used_in,586,,False
paper:36963425,project:project-008-clear-aligner,319,2,used_in,586,,False
paper:37747552,project:project-008-clear-aligner,320,2,used_in,586,,False
paper:31409348,project:project-008-clear-aligner,321,2,used_in,586,,False
paper:32576935,project:project-008-clear-aligner,322,2,used_in,586,,False
paper:27304231,project:project-008-clear-aligner,324,2,used_in,586,,False
paper:38044352,project:project-008-clear-aligner,325,2,used_in,586,,False
paper:35909188,project:project-008-clear-aligner,326,2,used_in,586,,False
paper:39123145,project:project-008-clear-aligner,327,2,used_in,586,,False
paper:36294929,project:project-008-clear-aligner,328,2,used_in,586,,False
paper:38879479,project:project-008-clear-aligner,330,2,used_in,586,,False
paper:40320437,project:project-008-clear-aligner,333,2,used_in,586,,False
paper:36456944,project:project-008-clear-aligner,334,2,used_in,586,,False
paper:41251005,project:project-008-clear-aligner,335,2,used_in,586,,False
paper:37079796,project:project-008-clear-aligner,336,2,used_in,586,,False
paper:33874922,project:project-008-clear-aligner,339,2,used_in,586,,False
paper:38350943,project:project-008-clear-aligner,340,2,used_in,586,,False
paper:31495908,project:project-008-clear-aligner,341,2,used_in,586,,False
paper:32719906,project:project-008-clear-aligner,342,2,used_in,586,,False
paper:38008884,project:project-008-clear-aligner,343,2,used_in,586,,False
paper:34238002,project:project-008-clear-aligner,344,2,used_in,586,,False
paper:33678629,project:project-008-clear-aligner,345,2,used_in,586,,False
paper:35528174,project:project-008-clear-aligner,348,2,used_in,586,,False
paper:32965385,project:project-008-clear-aligner,349,2,used_in,586,,False
paper:36372824,project:project-008-clear-aligner,351,2,used_in,586,,False
paper:41817693,project:project-008-clear-aligner,352,2,used_in,586,,False
paper:35428796,project:project-008-clear-aligner,353,2,used_in,586,,False
paper:36901642,project:project-008-clear-aligner,355,2,used_in,586,,False
paper:37068033,project:project-008-clear-aligner,356,2,used_in,586,,False
paper:37981597,project:project-008-clear-aligner,357,2,used_in,586,,False
paper:37032410,project:project-008-clear-aligner,358,2,used_in,586,,False
paper:33301484,project:project-008-clear-aligner,359,2,used_in,586,,False
paper:41918787,project:project-008-clear-aligner,360,2,used_in,586,,False
paper:36719258,project:project-008-clear-aligner,363,2,used_in,586,,False
paper:35811318,project:project-008-clear-aligner,364,2,used_in,586,,False
paper:40648533,project:project-008-clear-aligner,367,2,used_in,586,,False
paper:37806991,project:project-008-clear-aligner,368,2,used_in,586,,False
paper:37349701,project:project-008-clear-aligner,369,2,used_in,586,,False
paper:31906577,project:project-008-clear-aligner,370,2,used_in,586,,False
paper:36336726,project:project-008-clear-aligner,371,2,used_in,586,,False
paper:40343446,project:project-008-clear-aligner,372,2,used_in,586,,False
paper:36348394,project:project-008-clear-aligner,373,2,used_in,586,,False
paper:39648191,project:project-008-clear-aligner,375,2,used_in,586,,False
paper:33258297,project:project-008-clear-aligner,376,2,used_in,586,,False
paper:36903025,project:project-008-clear-aligner,377,2,used_in,586,,False
paper:41923225,project:project-008-clear-aligner,378,2,used_in,586,,False
paper:39520662,project:project-012,379,13,used_in,586,Obsidian wiki-link: [[03-projects/project-012|project-012]],False
paper:39520662,method:u-net,379,439,applies_method,47,,False
paper:39520662,method:rf,379,410,applies_method,47,,False
paper:39520662,method:segmentation,379,440,applies_method,47,,False
paper:39520662,method:automatic,379,451,applies_method,47,,False
paper:34689379,project:project-012,380,13,used_in,586,Obsidian wiki-link: [[03-projects/project-012|project-012]],False
paper:34689379,concept:radiomics,380,413,studies_concept,541,,False
paper:34689379,concept:tmj,380,404,studies_concept,541,,False
paper:34689379,concept:tmd,380,411,studies_concept,541,,False
paper:34689379,concept:cbct,380,405,studies_concept,541,,False
paper:34689379,concept:mri,380,414,studies_concept,541,,False
paper:34689379,concept:osteoarthritis,380,420,studies_concept,541,,False
paper:34689379,concept:condyle,380,415,studies_concept,541,,False
paper:34689379,method:deep_learning,380,426,applies_method,47,,False
paper:36739205,project:project-012,381,13,related_to,482,Obsidian wiki-link: [[03-projects/project-012|project-012]],False
paper:36292389,project:project-012,382,13,used_in,586,Obsidian wiki-link: [[03-projects/project-012|project-012]],False
paper:36292389,concept:radiomics,382,413,studies_concept,541,,False
paper:36292389,concept:tmj,382,404,studies_concept,541,,False
paper:36292389,concept:disc,382,407,studies_concept,541,,False
paper:34316114,project:project-012,383,13,related_to,482,Obsidian wiki-link: [[03-projects/project-012|project-012]],False
paper:40543250,project:project-012,384,13,related_to,482,Obsidian wiki-link: [[03-projects/project-012|project-012]],False
paper:38515064,project:project-012,385,13,related_to,482,Obsidian wiki-link: [[03-projects/project-012|project-012]],False
paper:36719506,project:project-012,386,13,used_in,586,Obsidian wiki-link: [[03-projects/project-012|project-012]],False
paper:36719506,concept:radiomics,386,413,studies_concept,541,,False
paper:36719506,concept:tmj,386,404,studies_concept,541,,False
paper:36719506,concept:tmd,386,411,studies_concept,541,,False
paper:36719506,concept:disc,386,407,studies_concept,541,,False
paper:34803320,project:project-012,387,13,related_to,482,Obsidian wiki-link: [[03-projects/project-012|project-012]],False
paper:36806192,project:project-012,388,13,related_to,482,Obsidian wiki-link: [[03-projects/project-012|project-012]],False
paper:36652033,project:project-012,389,13,used_in,586,Obsidian wiki-link: [[03-projects/project-012|project-012]],False
paper:36652033,concept:radiomics,389,413,studies_concept,541,,False
paper:36652033,concept:tmj,389,404,studies_concept,541,,False
paper:36652033,concept:disc,389,407,studies_concept,541,,False
paper:36652033,method:regression,389,437,applies_method,47,,False
paper:41604243,project:project-012,390,13,related_to,482,Obsidian wiki-link: [[03-projects/project-012|project-012]],False
paper:39602602,project:project-012,391,13,used_in,586,Obsidian wiki-link: [[03-projects/project-012|project-012]],False
paper:39602602,concept:radiomics,391,413,studies_concept,541,,False
paper:39602602,concept:texture,391,435,studies_concept,541,,False
paper:39602602,concept:tmj,391,404,studies_concept,541,,False
paper:39602602,concept:tmd,391,411,studies_concept,541,,False
paper:39602602,concept:cbct,391,405,studies_concept,541,,False
paper:39602602,concept:mri,391,414,studies_concept,541,,False
paper:39602602,concept:segmentation,391,438,studies_concept,541,,False
paper:39602602,concept:classification,391,429,studies_concept,541,,False
paper:39602602,method:glcm,391,436,applies_method,47,,False
paper:39602602,method:rf,391,410,applies_method,47,,False
paper:39602602,method:segmentation,391,440,applies_method,47,,False
paper:39602602,method:manual,391,431,applies_method,47,,False
paper:39602602,method:lasso,391,444,applies_method,47,,False
paper:39602602,method:svm,391,445,applies_method,47,,False
paper:39602602,concept:chip,391,7570,mentions,383,"CHIP→RA: FINRISK OR 2.06, FinnGen OR 1.49; DNMT3A→seropositive RA, TET2→seronegative RA",False
paper:39602602,concept:dnmt3a,391,7571,mentions,383,"CHIP→RA: FINRISK OR 2.06, FinnGen OR 1.49; DNMT3A→seropositive RA, TET2→seronegative RA",False
